Shipment_ID,Date,Year,Month,Quarter,Carrier,Origin,Destination,Cargo_Type,Mode,Client_Type,Incoterm,Warehouse,Analyst,Planned_Days,Actual_Days,Delay_Days,On_Time,Cargo_Value,Freight_Cost,SLA_Penalty,Customs_Hold,Delivered
SHP-318969,2024-04-06,2024,4,2,Maersk,Shanghai,Sydney,Pharma,Sea Freight,Government,EXW,WH-West,Analyst_A,21,27,6,0,3950.29,847.9,33.92,1,1
SHP-501616,2022-12-05,2022,12,4,FedEx,London,Los Angeles,Electronics,Sea Freight,SMB,DDP,WH-West,Analyst_E,23,22,0,1,2612.5,249.23,0.0,0,1
SHP-486921,2023-08-27,2023,8,3,Maersk,Hamburg,London,Textiles,Sea Freight,Startup,EXW,WH-Central,Analyst_E,22,21,0,1,836.9,748.01,0.0,0,1
SHP-619296,2022-01-12,2022,1,1,XPO Logistics,Busan,New York,Machinery,Road,Startup,DDP,WH-East,Analyst_B,5,5,0,1,27233.65,2600.41,0.0,0,1
SHP-959672,2024-06-02,2024,6,2,Kuehne+Nagel,New York,Singapore,Pharma,Road,SMB,EXW,WH-West,Analyst_B,4,3,0,1,994.66,580.86,0.0,0,0
SHP-265358,2022-09-09,2022,9,3,DB Schenker,London,New York,Chemicals,Rail,Enterprise,CIF,WH-South,Analyst_B,12,12,0,1,6382.84,706.03,0.0,0,1
SHP-949983,2022-03-15,2022,3,1,DB Schenker,Shanghai,Los Angeles,Pharma,Air Freight,SMB,CIF,WH-Central,Analyst_C,4,3,0,1,1797.36,756.05,0.0,0,1
SHP-806998,2024-01-08,2024,1,1,CMA CGM,Hamburg,Los Angeles,Electronics,Rail,Enterprise,FOB,WH-North,Analyst_D,9,8,0,1,20627.3,1570.37,0.0,0,1
SHP-847427,2023-03-20,2023,3,1,UPS,Los Angeles,New York,Machinery,Road,Government,CIF,WH-East,Analyst_D,4,4,0,1,4277.93,1194.21,0.0,0,1
SHP-279172,2023-12-21,2023,12,4,UPS,Los Angeles,Mumbai,Chemicals,Sea Freight,Startup,DDP,WH-North,Analyst_B,23,22,0,1,5678.64,940.43,0.0,0,1
SHP-651164,2023-02-25,2023,2,1,Kuehne+Nagel,Hamburg,Hamburg,Chemicals,Rail,SMB,FOB,WH-West,Analyst_B,11,11,0,1,5956.63,1145.74,0.0,0,1
SHP-803273,2024-07-03,2024,7,3,XPO Logistics,New York,Singapore,Textiles,Air Freight,Government,CIF,WH-South,Analyst_A,5,4,0,1,10548.53,1487.45,0.0,0,1
SHP-225269,2022-04-25,2022,4,2,DB Schenker,Rotterdam,Hamburg,Consumer Goods,Sea Freight,Government,DAP,WH-East,Analyst_E,20,20,0,1,6998.34,737.44,0.0,0,1
SHP-548799,2024-01-05,2024,1,1,UPS,London,New York,Electronics,Road,Government,DAP,WH-North,Analyst_A,6,6,0,1,6461.92,1262.39,0.0,0,1
SHP-212809,2022-07-25,2022,7,3,DB Schenker,Busan,Dubai,Pharma,Road,Government,DDP,WH-Central,Analyst_C,5,10,5,0,3295.87,1043.28,34.78,0,1
SHP-890101,2024-11-05,2024,11,4,Maersk,London,Tokyo,Machinery,Road,SMB,FOB,WH-East,Analyst_D,5,5,0,1,737.75,749.07,0.0,0,1
SHP-519075,2023-04-10,2023,4,2,UPS,Hamburg,London,Consumer Goods,Road,Government,EXW,WH-West,Analyst_B,6,5,0,1,1408.12,201.11,0.0,0,1
SHP-713646,2024-07-03,2024,7,3,Kuehne+Nagel,Hamburg,Toronto,Machinery,Rail,SMB,DAP,WH-West,Analyst_B,10,10,0,1,19016.95,1842.36,0.0,0,1
SHP-175970,2022-06-14,2022,6,2,UPS,Hamburg,Singapore,Automotive,Air Freight,SMB,DAP,WH-North,Analyst_A,5,4,0,1,4454.43,908.39,0.0,0,1
SHP-149138,2024-05-06,2024,5,2,DHL,Los Angeles,London,Chemicals,Rail,Startup,DDP,WH-West,Analyst_B,11,10,0,1,2681.41,1027.85,0.0,0,1
SHP-254105,2022-08-19,2022,8,3,CMA CGM,Shanghai,Mumbai,Chemicals,Road,Enterprise,FOB,WH-West,Analyst_D,4,4,0,1,937.37,204.29,0.0,0,1
SHP-746377,2023-07-09,2023,7,3,CMA CGM,Shanghai,Dubai,Machinery,Rail,Startup,EXW,WH-West,Analyst_E,9,16,7,0,600.8,703.5,19.7,0,1
SHP-187107,2022-06-02,2022,6,2,UPS,Tokyo,Los Angeles,Perishables,Sea Freight,Government,EXW,WH-West,Analyst_C,19,22,3,0,2536.54,290.14,7.25,0,1
SHP-676977,2023-07-22,2023,7,3,Kuehne+Nagel,Shanghai,Hamburg,Perishables,Air Freight,Government,DAP,WH-South,Analyst_B,2,2,0,1,24182.17,3789.64,0.0,0,1
SHP-192345,2022-04-16,2022,4,2,CMA CGM,Tokyo,Sydney,Chemicals,Road,Enterprise,FOB,WH-North,Analyst_D,6,5,0,1,3120.13,1144.54,0.0,0,1
SHP-868510,2022-11-22,2022,11,4,XPO Logistics,Rotterdam,Toronto,Chemicals,Road,SMB,DAP,WH-West,Analyst_A,5,4,0,1,12118.49,1175.8,0.0,1,1
SHP-231084,2024-05-04,2024,5,2,DHL,Hamburg,Tokyo,Automotive,Road,SMB,FOB,WH-East,Analyst_A,5,4,0,1,2923.29,739.66,0.0,0,1
SHP-239178,2022-05-05,2022,5,2,DB Schenker,Busan,London,Electronics,Road,Government,EXW,WH-East,Analyst_E,4,4,0,1,16988.2,1852.86,0.0,0,1
SHP-303564,2022-09-15,2022,9,3,XPO Logistics,Rotterdam,Singapore,Pharma,Rail,Startup,DDP,WH-Central,Analyst_C,9,9,0,1,4173.75,453.17,0.0,0,1
SHP-635246,2024-10-06,2024,10,4,DB Schenker,Los Angeles,Sydney,Electronics,Road,Enterprise,FOB,WH-South,Analyst_C,6,5,0,1,1199.21,682.34,0.0,0,1
SHP-980800,2024-04-01,2024,4,2,DB Schenker,Tokyo,Los Angeles,Pharma,Sea Freight,Startup,DAP,WH-West,Analyst_B,21,21,0,1,4693.31,775.39,0.0,0,1
SHP-691445,2023-06-21,2023,6,2,Maersk,Los Angeles,Los Angeles,Machinery,Rail,Startup,DAP,WH-Central,Analyst_D,11,10,0,1,92390.42,4876.42,0.0,0,1
SHP-717855,2022-10-24,2022,10,4,UPS,Shanghai,Toronto,Chemicals,Road,Startup,EXW,WH-Central,Analyst_A,6,5,0,1,86791.68,5597.24,0.0,0,1
SHP-937722,2023-07-22,2023,7,3,Kuehne+Nagel,Busan,Hamburg,Consumer Goods,Rail,SMB,DDP,WH-North,Analyst_A,11,10,0,1,13689.96,1318.12,0.0,0,1
SHP-705821,2024-02-11,2024,2,1,DHL,Busan,Sydney,Textiles,Road,Enterprise,DDP,WH-West,Analyst_D,5,5,0,1,5657.78,770.22,0.0,0,1
SHP-332185,2023-07-08,2023,7,3,CMA CGM,Los Angeles,New York,Consumer Goods,Rail,Enterprise,FOB,WH-East,Analyst_B,12,12,0,1,10568.45,1002.69,0.0,0,1
SHP-695236,2023-05-18,2023,5,2,XPO Logistics,Tokyo,Mumbai,Consumer Goods,Air Freight,Enterprise,DDP,WH-North,Analyst_A,3,2,0,1,10764.19,1703.39,0.0,1,0
SHP-278601,2022-08-14,2022,8,3,Maersk,Los Angeles,New York,Electronics,Air Freight,Startup,DDP,WH-East,Analyst_E,4,4,0,1,6493.0,1083.64,0.0,0,1
SHP-458180,2023-02-27,2023,2,1,DHL,Rotterdam,Toronto,Machinery,Rail,Startup,DAP,WH-Central,Analyst_C,9,9,0,1,12833.54,1354.96,0.0,0,1
SHP-328274,2024-12-27,2024,12,4,DB Schenker,New York,Mumbai,Textiles,Sea Freight,Enterprise,EXW,WH-East,Analyst_A,22,23,1,0,9228.55,892.05,2.97,0,1
SHP-768479,2022-09-18,2022,9,3,CMA CGM,Singapore,Los Angeles,Automotive,Road,SMB,DAP,WH-Central,Analyst_A,4,4,0,1,4390.8,1058.71,0.0,0,1
SHP-637820,2022-09-27,2022,9,3,FedEx,Singapore,London,Electronics,Sea Freight,Enterprise,DDP,WH-East,Analyst_C,21,20,0,1,1263.1,804.07,0.0,0,0
SHP-210541,2022-07-03,2022,7,3,DHL,Singapore,Mumbai,Pharma,Road,Enterprise,EXW,WH-Central,Analyst_C,4,4,0,1,3579.92,769.81,0.0,0,1
SHP-805856,2024-05-08,2024,5,2,FedEx,Singapore,Singapore,Pharma,Sea Freight,Government,DAP,WH-North,Analyst_A,21,20,0,1,21331.03,982.54,0.0,0,1
SHP-641058,2023-12-19,2023,12,4,Maersk,New York,Dubai,Electronics,Air Freight,SMB,FOB,WH-South,Analyst_D,3,6,3,0,6570.98,1369.11,24.64,0,1
SHP-196849,2023-11-07,2023,11,4,DHL,London,Los Angeles,Machinery,Air Freight,Enterprise,DDP,WH-North,Analyst_D,5,4,0,1,10514.46,1506.6,0.0,0,1
SHP-741147,2022-10-12,2022,10,4,UPS,Rotterdam,Singapore,Perishables,Rail,Government,EXW,WH-Central,Analyst_A,10,10,0,1,4600.71,695.9,0.0,0,1
SHP-905775,2023-04-02,2023,4,2,CMA CGM,Rotterdam,Dubai,Perishables,Rail,SMB,FOB,WH-Central,Analyst_B,9,11,2,0,1530.81,481.97,8.03,0,1
SHP-519767,2023-06-19,2023,6,2,Maersk,London,London,Perishables,Rail,Enterprise,EXW,WH-North,Analyst_D,11,10,0,1,4899.37,873.79,0.0,0,1
SHP-802774,2024-09-02,2024,9,3,CMA CGM,Hamburg,New York,Automotive,Rail,Enterprise,CIF,WH-Central,Analyst_C,11,10,0,1,1613.53,843.97,0.0,0,1
SHP-756120,2024-01-13,2024,1,1,CMA CGM,Dubai,Tokyo,Electronics,Air Freight,Enterprise,DDP,WH-West,Analyst_B,4,12,8,0,1473.99,622.22,29.87,0,1
SHP-401964,2024-08-13,2024,8,3,FedEx,Los Angeles,London,Perishables,Sea Freight,Government,EXW,WH-West,Analyst_C,22,21,0,1,37925.81,2463.47,0.0,0,1
SHP-655443,2022-10-08,2022,10,4,CMA CGM,Singapore,Singapore,Chemicals,Rail,Startup,DAP,WH-South,Analyst_C,10,9,0,1,3788.55,1153.94,0.0,0,1
SHP-435036,2022-05-30,2022,5,2,UPS,Los Angeles,New York,Machinery,Sea Freight,SMB,DDP,WH-Central,Analyst_C,23,22,0,1,2402.62,348.02,0.0,0,1
SHP-473510,2023-12-26,2023,12,4,XPO Logistics,Los Angeles,Tokyo,Consumer Goods,Sea Freight,Government,CIF,WH-Central,Analyst_C,23,22,0,1,68026.25,3134.86,0.0,0,1
SHP-114557,2024-02-03,2024,2,1,DB Schenker,New York,London,Pharma,Road,Enterprise,DDP,WH-Central,Analyst_B,6,5,0,1,21803.67,1738.85,0.0,0,1
SHP-544115,2022-12-09,2022,12,4,FedEx,Busan,Sydney,Automotive,Rail,Government,CIF,WH-West,Analyst_A,9,8,0,1,4058.51,1132.62,0.0,0,1
SHP-798143,2022-02-24,2022,2,1,Kuehne+Nagel,Tokyo,Tokyo,Pharma,Rail,Startup,FOB,WH-Central,Analyst_C,9,8,0,1,12593.81,830.35,0.0,0,1
SHP-658963,2024-09-23,2024,9,3,UPS,Shanghai,London,Perishables,Road,Government,CIF,WH-West,Analyst_C,4,7,3,0,4919.13,480.74,12.02,0,1
SHP-714602,2023-06-16,2023,6,2,XPO Logistics,Dubai,Singapore,Automotive,Sea Freight,SMB,DAP,WH-East,Analyst_D,23,23,0,1,2574.66,312.22,0.0,1,1
SHP-235097,2023-07-08,2023,7,3,Kuehne+Nagel,Shanghai,Hamburg,Electronics,Air Freight,Government,FOB,WH-West,Analyst_D,2,1,0,1,13462.15,2220.88,0.0,0,1
SHP-332802,2023-06-19,2023,6,2,Maersk,Shanghai,London,Consumer Goods,Sea Freight,Enterprise,EXW,WH-Central,Analyst_C,23,23,0,1,4339.28,625.03,0.0,1,1
SHP-545734,2023-07-30,2023,7,3,XPO Logistics,London,New York,Perishables,Air Freight,Government,FOB,WH-West,Analyst_C,2,2,0,1,7646.33,1497.21,0.0,0,1
SHP-969921,2024-12-27,2024,12,4,XPO Logistics,Tokyo,Sydney,Textiles,Rail,Startup,EXW,WH-East,Analyst_A,10,10,0,1,29210.16,1634.42,0.0,0,1
SHP-459171,2024-09-26,2024,9,3,XPO Logistics,Rotterdam,Dubai,Perishables,Rail,Startup,CIF,WH-South,Analyst_B,10,10,0,1,24988.95,2219.33,0.0,0,1
SHP-158717,2022-02-25,2022,2,1,Maersk,Rotterdam,Tokyo,Chemicals,Rail,Government,DDP,WH-North,Analyst_B,10,9,0,1,3151.13,1102.09,0.0,0,1
SHP-860848,2022-05-08,2022,5,2,Kuehne+Nagel,Rotterdam,Mumbai,Textiles,Air Freight,Government,FOB,WH-South,Analyst_B,4,3,0,1,13680.23,2600.34,0.0,0,1
SHP-852685,2024-07-26,2024,7,3,CMA CGM,Busan,Dubai,Perishables,Sea Freight,SMB,EXW,WH-Central,Analyst_D,20,23,3,0,1389.68,724.77,18.12,1,1
SHP-461754,2024-01-06,2024,1,1,CMA CGM,Los Angeles,Sydney,Perishables,Road,Startup,DAP,WH-Central,Analyst_E,4,4,0,1,13006.92,1428.98,0.0,0,1
SHP-721529,2024-03-12,2024,3,1,CMA CGM,Singapore,New York,Perishables,Road,Startup,DDP,WH-South,Analyst_A,3,13,10,0,8479.59,960.99,80.08,1,1
SHP-114837,2024-01-04,2024,1,1,FedEx,Shanghai,Los Angeles,Automotive,Road,Government,DDP,WH-East,Analyst_E,5,4,0,1,11754.76,1414.27,0.0,0,1
SHP-813938,2024-11-25,2024,11,4,Kuehne+Nagel,Tokyo,London,Perishables,Air Freight,Enterprise,FOB,WH-West,Analyst_A,1,1,0,1,4507.6,1277.65,0.0,0,1
SHP-731353,2024-06-27,2024,6,2,UPS,New York,Mumbai,Machinery,Sea Freight,Startup,DAP,WH-South,Analyst_E,20,20,0,1,131679.87,5388.34,0.0,1,1
SHP-974822,2023-05-30,2023,5,2,DB Schenker,Dubai,New York,Machinery,Air Freight,SMB,DAP,WH-South,Analyst_D,4,4,0,1,1915.74,870.92,0.0,0,1
SHP-752953,2022-02-22,2022,2,1,Maersk,Rotterdam,London,Electronics,Road,Startup,CIF,WH-North,Analyst_C,6,6,0,1,27219.5,1942.38,0.0,0,1
SHP-650267,2023-09-06,2023,9,3,FedEx,Hamburg,Sydney,Machinery,Air Freight,Government,DAP,WH-North,Analyst_A,4,3,0,1,1592.54,931.36,0.0,0,1
SHP-534780,2024-12-30,2024,12,4,DHL,Singapore,London,Consumer Goods,Road,SMB,CIF,WH-South,Analyst_B,4,7,3,0,14039.86,1298.68,12.99,1,1
SHP-101484,2022-11-03,2022,11,4,UPS,New York,New York,Machinery,Air Freight,Government,CIF,WH-East,Analyst_B,3,2,0,1,15535.68,2636.78,0.0,0,1
SHP-421056,2023-07-03,2023,7,3,XPO Logistics,New York,Sydney,Automotive,Road,Enterprise,FOB,WH-West,Analyst_D,7,7,0,1,7427.17,946.81,0.0,1,1
SHP-741847,2022-12-20,2022,12,4,DB Schenker,Shanghai,London,Automotive,Sea Freight,Startup,DDP,WH-Central,Analyst_C,21,21,0,1,3405.43,618.2,0.0,0,1
SHP-560048,2022-11-10,2022,11,4,XPO Logistics,Singapore,Dubai,Perishables,Rail,Enterprise,DDP,WH-East,Analyst_A,9,8,0,1,8391.61,988.6,0.0,0,1
SHP-865603,2023-11-03,2023,11,4,FedEx,Tokyo,Los Angeles,Perishables,Air Freight,Government,FOB,WH-West,Analyst_B,1,1,0,1,10030.18,1617.12,0.0,0,1
SHP-686751,2024-01-18,2024,1,1,CMA CGM,Hamburg,Los Angeles,Consumer Goods,Air Freight,Government,FOB,WH-North,Analyst_A,2,2,0,1,86798.1,10596.57,0.0,0,1
SHP-808893,2022-07-10,2022,7,3,UPS,London,London,Consumer Goods,Road,Startup,DAP,WH-West,Analyst_D,4,3,0,1,1995.99,435.45,0.0,0,1
SHP-630241,2023-04-12,2023,4,2,Maersk,Busan,Dubai,Machinery,Rail,Startup,FOB,WH-Central,Analyst_B,10,9,0,1,3125.25,311.72,0.0,0,1
SHP-902470,2023-04-06,2023,4,2,DB Schenker,Singapore,Toronto,Machinery,Road,Government,EXW,WH-North,Analyst_C,7,13,6,0,10285.29,1442.61,34.62,0,1
SHP-818040,2023-10-08,2023,10,4,UPS,Busan,Dubai,Automotive,Road,Startup,CIF,WH-North,Analyst_E,5,5,0,1,4779.89,1194.55,0.0,1,1
SHP-551689,2024-03-23,2024,3,1,DB Schenker,Shanghai,Los Angeles,Electronics,Sea Freight,Startup,CIF,WH-Central,Analyst_A,22,21,0,1,5962.48,553.73,0.0,0,1
SHP-394805,2023-02-07,2023,2,1,Maersk,Busan,Singapore,Machinery,Air Freight,Government,EXW,WH-South,Analyst_A,2,2,0,1,31309.87,4024.94,0.0,0,1
SHP-442396,2022-01-28,2022,1,1,FedEx,London,New York,Chemicals,Rail,SMB,DDP,WH-South,Analyst_B,11,10,0,1,500.0,984.29,0.0,0,1
SHP-511363,2023-01-20,2023,1,1,CMA CGM,Dubai,New York,Machinery,Air Freight,Startup,DAP,WH-West,Analyst_C,4,3,0,1,2944.53,564.36,0.0,0,1
SHP-928320,2023-11-04,2023,11,4,XPO Logistics,Rotterdam,Tokyo,Pharma,Rail,Startup,CIF,WH-West,Analyst_E,9,8,0,1,581.76,330.16,0.0,0,1
SHP-518393,2024-01-20,2024,1,1,Kuehne+Nagel,Hamburg,Toronto,Textiles,Sea Freight,Government,CIF,WH-West,Analyst_A,22,21,0,1,1262.09,349.16,0.0,0,1
SHP-512652,2024-08-31,2024,8,3,FedEx,Dubai,Tokyo,Electronics,Sea Freight,Startup,DAP,WH-North,Analyst_E,21,20,0,1,183500.0,7469.85,0.0,0,1
SHP-122179,2023-10-17,2023,10,4,DB Schenker,Shanghai,New York,Machinery,Rail,Enterprise,DAP,WH-West,Analyst_D,11,10,0,1,16036.2,1558.25,0.0,0,1
SHP-505276,2023-07-04,2023,7,3,Maersk,New York,Toronto,Pharma,Air Freight,Enterprise,CIF,WH-South,Analyst_B,2,1,0,1,26459.42,3307.49,0.0,0,1
SHP-967895,2024-11-19,2024,11,4,Kuehne+Nagel,Hamburg,Sydney,Electronics,Sea Freight,SMB,CIF,WH-South,Analyst_C,22,21,0,1,6129.63,792.02,0.0,0,1
SHP-257919,2022-07-12,2022,7,3,XPO Logistics,Busan,Sydney,Machinery,Air Freight,SMB,FOB,WH-East,Analyst_C,4,6,2,0,20132.64,2542.97,20.34,0,1
SHP-802989,2023-03-01,2023,3,1,CMA CGM,New York,Tokyo,Electronics,Air Freight,Enterprise,CIF,WH-North,Analyst_E,3,2,0,1,562.16,957.4,0.0,0,1
SHP-484628,2023-11-19,2023,11,4,FedEx,London,Los Angeles,Chemicals,Air Freight,Startup,DDP,WH-West,Analyst_D,5,9,4,0,29919.59,3905.36,93.73,0,1
SHP-956967,2022-11-06,2022,11,4,Kuehne+Nagel,New York,Los Angeles,Perishables,Air Freight,Startup,DAP,WH-Central,Analyst_A,2,1,0,1,2150.12,766.23,0.0,0,1
SHP-895295,2024-02-11,2024,2,1,XPO Logistics,Tokyo,Dubai,Consumer Goods,Rail,Enterprise,CIF,WH-North,Analyst_C,12,12,0,1,3236.1,1061.61,0.0,0,1
SHP-566926,2022-08-15,2022,8,3,CMA CGM,Dubai,Hamburg,Machinery,Air Freight,SMB,DAP,WH-South,Analyst_C,5,4,0,1,14055.92,2575.51,0.0,0,1
SHP-501857,2024-05-22,2024,5,2,DHL,Hamburg,New York,Chemicals,Sea Freight,Government,FOB,WH-Central,Analyst_B,21,22,1,0,10758.0,924.35,5.55,1,1
SHP-228267,2023-06-24,2023,6,2,FedEx,Rotterdam,Dubai,Electronics,Rail,Enterprise,FOB,WH-North,Analyst_D,11,10,0,1,7745.8,1013.86,0.0,0,1
SHP-288065,2024-10-14,2024,10,4,XPO Logistics,New York,Los Angeles,Electronics,Air Freight,SMB,EXW,WH-East,Analyst_D,5,5,0,1,995.75,992.1,0.0,0,1
SHP-847766,2024-12-31,2024,12,4,Kuehne+Nagel,New York,Tokyo,Consumer Goods,Air Freight,Startup,CIF,WH-North,Analyst_E,4,8,4,0,7914.37,1509.1,20.12,1,1
SHP-949146,2024-09-15,2024,9,3,UPS,Singapore,Hamburg,Consumer Goods,Air Freight,SMB,DDP,WH-East,Analyst_C,3,5,2,0,26798.88,4090.7,27.27,0,1
SHP-737045,2023-12-14,2023,12,4,DB Schenker,Los Angeles,London,Automotive,Air Freight,Enterprise,DDP,WH-West,Analyst_B,5,5,0,1,3230.74,681.89,0.0,0,1
SHP-455563,2023-04-02,2023,4,2,XPO Logistics,Hamburg,New York,Automotive,Sea Freight,Government,DAP,WH-West,Analyst_B,21,20,0,1,44279.0,2163.25,0.0,0,1
SHP-922782,2024-10-14,2024,10,4,FedEx,Tokyo,Mumbai,Consumer Goods,Road,Startup,FOB,WH-East,Analyst_A,7,7,0,1,1994.99,801.75,0.0,0,1
SHP-235391,2022-08-30,2022,8,3,CMA CGM,Dubai,Sydney,Consumer Goods,Sea Freight,Government,DAP,WH-Central,Analyst_D,20,19,0,1,6934.6,666.65,0.0,0,1
SHP-284598,2022-05-22,2022,5,2,DB Schenker,New York,Hamburg,Pharma,Air Freight,Startup,FOB,WH-West,Analyst_B,4,4,0,1,60509.73,8073.99,0.0,0,1
SHP-658096,2024-07-28,2024,7,3,UPS,New York,London,Textiles,Sea Freight,Startup,DAP,WH-Central,Analyst_E,20,20,0,1,2616.14,970.17,0.0,0,1
SHP-275213,2024-04-18,2024,4,2,Maersk,Busan,Toronto,Perishables,Rail,SMB,EXW,WH-East,Analyst_D,9,26,17,0,30592.11,2367.42,335.38,0,1
SHP-658062,2024-05-05,2024,5,2,XPO Logistics,Shanghai,Mumbai,Automotive,Air Freight,SMB,CIF,WH-Central,Analyst_C,3,3,0,1,112767.38,13827.46,0.0,0,1
SHP-938065,2022-07-04,2022,7,3,DB Schenker,Rotterdam,London,Machinery,Rail,Enterprise,FOB,WH-West,Analyst_D,11,12,1,0,8754.91,683.3,2.73,0,1
SHP-562495,2022-05-06,2022,5,2,Kuehne+Nagel,Tokyo,Sydney,Automotive,Air Freight,SMB,CIF,WH-West,Analyst_A,5,4,0,1,3255.88,680.09,0.0,0,1
SHP-592074,2022-07-04,2022,7,3,DHL,Hamburg,Sydney,Pharma,Air Freight,Government,CIF,WH-Central,Analyst_B,5,4,0,1,2298.54,810.91,0.0,0,1
SHP-337716,2024-10-01,2024,10,4,XPO Logistics,Rotterdam,Dubai,Automotive,Sea Freight,Startup,EXW,WH-Central,Analyst_E,20,19,0,1,43635.31,1984.68,0.0,1,1
SHP-631275,2024-09-01,2024,9,3,DHL,London,Singapore,Automotive,Road,Government,CIF,WH-North,Analyst_D,5,4,0,1,41943.37,3011.87,0.0,0,1
SHP-242102,2022-05-29,2022,5,2,Maersk,Los Angeles,Los Angeles,Textiles,Rail,SMB,DDP,WH-East,Analyst_E,10,9,0,1,53566.06,3495.82,0.0,0,1
SHP-778704,2024-12-17,2024,12,4,UPS,Shanghai,Singapore,Machinery,Rail,SMB,DDP,WH-South,Analyst_C,12,11,0,1,6558.18,1301.74,0.0,0,1
SHP-433823,2024-07-16,2024,7,3,Kuehne+Nagel,Hamburg,Tokyo,Perishables,Road,Government,EXW,WH-South,Analyst_A,5,4,0,1,29898.76,2285.38,0.0,0,1
SHP-506410,2023-01-10,2023,1,1,UPS,Los Angeles,Singapore,Pharma,Sea Freight,Startup,FOB,WH-South,Analyst_D,21,23,2,0,6411.15,1049.16,13.99,0,1
SHP-617674,2024-05-03,2024,5,2,FedEx,Tokyo,Singapore,Automotive,Air Freight,Enterprise,EXW,WH-West,Analyst_B,3,2,0,1,1965.91,807.51,0.0,0,1
SHP-498234,2023-02-01,2023,2,1,DB Schenker,Los Angeles,Mumbai,Pharma,Air Freight,Startup,CIF,WH-South,Analyst_B,5,4,0,1,33791.3,4300.76,0.0,0,1
SHP-311293,2023-05-03,2023,5,2,CMA CGM,Busan,New York,Pharma,Air Freight,Government,DAP,WH-West,Analyst_A,5,4,0,1,69577.34,9091.43,0.0,1,1
SHP-118510,2022-09-03,2022,9,3,DHL,Dubai,London,Pharma,Air Freight,Startup,FOB,WH-South,Analyst_A,4,3,0,1,1617.77,453.1,0.0,0,1
SHP-850388,2023-11-20,2023,11,4,FedEx,Dubai,Mumbai,Pharma,Rail,Government,EXW,WH-Central,Analyst_D,9,8,0,1,1575.18,743.59,0.0,0,1
SHP-398852,2023-05-28,2023,5,2,XPO Logistics,Singapore,London,Machinery,Air Freight,Enterprise,DDP,WH-West,Analyst_A,3,3,0,1,7271.04,1738.11,0.0,0,1
SHP-919577,2023-09-28,2023,9,3,DHL,New York,Singapore,Consumer Goods,Sea Freight,Enterprise,CIF,WH-Central,Analyst_C,21,23,2,0,26631.08,1946.69,12.98,1,1
SHP-558569,2022-02-04,2022,2,1,Maersk,Tokyo,Toronto,Machinery,Road,Enterprise,CIF,WH-East,Analyst_A,5,5,0,1,1377.99,192.13,0.0,0,1
SHP-613169,2023-12-29,2023,12,4,DB Schenker,New York,Toronto,Automotive,Sea Freight,SMB,CIF,WH-West,Analyst_A,23,23,0,1,9477.55,1313.84,0.0,1,1
SHP-943595,2023-12-01,2023,12,4,CMA CGM,London,Tokyo,Automotive,Sea Freight,Startup,FOB,WH-West,Analyst_C,20,19,0,1,2976.09,374.57,0.0,0,1
SHP-537965,2023-08-23,2023,8,3,Maersk,Dubai,Tokyo,Perishables,Road,SMB,EXW,WH-South,Analyst_C,4,7,3,0,18547.21,1869.78,46.74,0,1
SHP-926418,2023-10-08,2023,10,4,DHL,Dubai,Tokyo,Textiles,Air Freight,Government,FOB,WH-North,Analyst_D,5,8,3,0,2218.07,566.83,5.67,0,1
SHP-652412,2023-11-01,2023,11,4,DHL,Rotterdam,New York,Machinery,Rail,Government,DDP,WH-East,Analyst_B,10,10,0,1,20509.53,1514.21,0.0,0,1
SHP-115097,2024-03-27,2024,3,1,DHL,London,London,Chemicals,Rail,Startup,DAP,WH-South,Analyst_D,10,10,0,1,5490.69,1213.81,0.0,0,1
SHP-956094,2024-05-16,2024,5,2,FedEx,Rotterdam,Singapore,Chemicals,Sea Freight,Enterprise,EXW,WH-West,Analyst_E,20,19,0,1,1820.87,758.0,0.0,0,1
SHP-515930,2022-11-02,2022,11,4,DHL,Singapore,Singapore,Chemicals,Rail,Enterprise,FOB,WH-West,Analyst_E,11,11,0,1,7519.45,785.41,0.0,0,1
SHP-264343,2024-03-18,2024,3,1,DHL,Shanghai,Hamburg,Electronics,Air Freight,Startup,DDP,WH-East,Analyst_C,5,5,0,1,500.0,909.97,0.0,0,0
SHP-656952,2023-03-07,2023,3,1,DB Schenker,Busan,Tokyo,Automotive,Air Freight,SMB,CIF,WH-Central,Analyst_C,2,1,0,1,3111.2,671.72,0.0,0,1
SHP-995591,2024-08-07,2024,8,3,Maersk,Rotterdam,Tokyo,Automotive,Sea Freight,Startup,DAP,WH-South,Analyst_B,21,21,0,1,11082.22,1035.51,0.0,0,1
SHP-463051,2022-12-17,2022,12,4,DHL,New York,Singapore,Textiles,Sea Freight,Startup,DAP,WH-Central,Analyst_E,21,20,0,1,558.04,546.33,0.0,0,1
SHP-138223,2022-06-30,2022,6,2,DHL,Rotterdam,Mumbai,Chemicals,Sea Freight,Enterprise,DDP,WH-West,Analyst_D,20,20,0,1,500.0,397.55,0.0,0,1
SHP-290011,2022-05-07,2022,5,2,DB Schenker,Tokyo,Los Angeles,Pharma,Sea Freight,Startup,DAP,WH-Central,Analyst_C,23,32,9,0,500.0,310.78,18.65,0,1
SHP-760326,2023-10-22,2023,10,4,Maersk,Los Angeles,Toronto,Pharma,Rail,Government,DDP,WH-South,Analyst_E,12,12,0,1,45050.58,3240.13,0.0,1,1
