Transaction_ID,Date,Year,Month,Quarter,Department,Category,Transaction_Type,Source_System,Region,Currency,Analyst,Expected_Amount,Actual_Amount,Discrepancy,Discrepancy_Pct,Status
TXN-021584,2024-03-03,2024,Mar,Q1,HR,Tax & Compliance,Debit,ERP System,Asia Pacific,NGN,D. Adeyemi,13930.76,13254.01,-676.75,-4.86,Under Review
TXN-021585,2024-10-19,2024,Oct,Q4,IT,Payroll,Debit,ERP System,North America,NGN,G. Asante,24254.05,24249.28,-4.77,-0.02,Reconciled
TXN-021586,2023-08-09,2023,Aug,Q3,Procurement,Capital Expenditure,Debit,ERP System,Europe,EUR,E. Nwosu,423390.56,423688.82,298.26,0.07,Reconciled
TXN-021587,2024-01-20,2024,Jan,Q1,Logistics,Tax & Compliance,Debit,Bank Statement,Asia Pacific,EUR,C. Eze,10219.07,10219.51,0.44,0.0,Reconciled
TXN-021588,2022-05-20,2022,May,Q2,HR,Cost of Goods Sold,Debit,Manual Entry,North America,EUR,E. Nwosu,85761.41,85688.75,-72.66,-0.08,Reconciled
TXN-021589,2022-08-23,2022,Aug,Q3,Procurement,Operating Expense,Debit,Third-Party API,Latin America,EUR,G. Asante,7568.96,7558.0,-10.96,-0.14,Reconciled
TXN-021590,2024-10-23,2024,Oct,Q4,Sales,Revenue,Credit,ERP System,Middle East & Africa,NGN,A. Okafor,416856.57,415898.96,-957.61,-0.23,Reconciled
TXN-021591,2022-09-13,2022,Sep,Q3,Logistics,Revenue,Credit,ERP System,Asia Pacific,AUD,H. Balogun,101272.16,101108.48,-163.68,-0.16,Reconciled
TXN-021592,2023-01-06,2023,Jan,Q1,Procurement,Operating Expense,Debit,POS System,Latin America,EUR,E. Nwosu,70789.44,70829.44,40.0,0.06,Reconciled
TXN-021593,2022-10-05,2022,Oct,Q4,Sales,Payroll,Debit,Manual Entry,North America,USD,C. Eze,97334.16,97362.12,27.96,0.03,Reconciled
TXN-021594,2023-05-31,2023,May,Q2,Operations,Cost of Goods Sold,Debit,ERP System,North America,NGN,E. Nwosu,48980.14,49005.73,25.59,0.05,Reconciled
TXN-021595,2024-06-22,2024,Jun,Q2,Procurement,Revenue,Credit,ERP System,North America,NGN,G. Asante,256585.76,256283.69,-302.07,-0.12,Reconciled
TXN-021596,2022-09-27,2022,Sep,Q3,Logistics,Tax & Compliance,Debit,Bank Statement,Europe,NGN,E. Nwosu,10637.66,10624.24,-13.42,-0.13,Reconciled
TXN-021597,2023-04-21,2023,Apr,Q2,Logistics,Tax & Compliance,Debit,POS System,Asia Pacific,USD,F. Diallo,35843.44,35848.24,4.8,0.01,Reconciled
TXN-021598,2024-07-16,2024,Jul,Q3,IT,Cost of Goods Sold,Debit,ERP System,Latin America,USD,B. Mensah,186069.13,186196.84,127.71,0.07,Reconciled
TXN-021599,2022-03-05,2022,Mar,Q1,HR,Revenue,Credit,Bank Statement,Latin America,AUD,G. Asante,96453.06,96330.86,-122.2,-0.13,Reconciled
TXN-021600,2023-04-05,2023,Apr,Q2,HR,Tax & Compliance,Debit,Bank Statement,Asia Pacific,AUD,G. Asante,2428.5,2427.56,-0.94,-0.04,Reconciled
TXN-021601,2024-11-05,2024,Nov,Q4,Operations,Revenue,Credit,POS System,North America,USD,E. Nwosu,56726.1,56712.31,-13.79,-0.02,Reconciled
TXN-021602,2023-07-18,2023,Jul,Q3,Marketing,Cost of Goods Sold,Debit,ERP System,Asia Pacific,AUD,H. Balogun,107641.41,107703.98,62.57,0.06,Reconciled
TXN-021603,2024-11-08,2024,Nov,Q4,Finance,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,USD,E. Nwosu,51817.36,51954.73,137.37,0.27,Reconciled
TXN-021604,2024-06-26,2024,Jun,Q2,IT,Cost of Goods Sold,Debit,POS System,Middle East & Africa,USD,E. Nwosu,96323.6,96474.96,151.36,0.16,Reconciled
TXN-021605,2022-04-03,2022,Apr,Q2,IT,Payroll,Debit,Manual Entry,Latin America,NGN,G. Asante,8167.0,8161.81,-5.19,-0.06,Reconciled
TXN-021606,2024-02-12,2024,Feb,Q1,Sales,Revenue,Credit,ERP System,North America,USD,D. Adeyemi,434067.84,431680.1,-2387.74,-0.55,Under Review
TXN-021607,2024-03-20,2024,Mar,Q1,IT,Tax & Compliance,Debit,POS System,Latin America,NGN,A. Okafor,38182.16,38160.53,-21.63,-0.06,Reconciled
TXN-021608,2024-11-06,2024,Nov,Q4,Finance,Operating Expense,Debit,Bank Statement,North America,USD,D. Adeyemi,67703.6,64351.99,-3351.61,-4.95,Under Review
TXN-021609,2024-04-19,2024,Apr,Q2,Finance,Operating Expense,Debit,Third-Party API,Asia Pacific,USD,E. Nwosu,61304.74,61291.32,-13.42,-0.02,Reconciled
TXN-021610,2023-05-03,2023,May,Q2,Operations,Payroll,Debit,Third-Party API,Asia Pacific,USD,G. Asante,98314.26,97003.92,-1310.34,-1.33,Under Review
TXN-021611,2024-10-30,2024,Oct,Q4,Operations,Accounts Payable,Debit,Manual Entry,North America,USD,A. Okafor,13333.03,17527.66,4194.63,31.46,Flagged
TXN-021612,2024-01-19,2024,Jan,Q1,Marketing,Payroll,Debit,Third-Party API,North America,GBP,C. Eze,33167.72,33176.6,8.88,0.03,Reconciled
TXN-021613,2023-06-12,2023,Jun,Q2,Marketing,Revenue,Credit,Third-Party API,Europe,USD,H. Balogun,444613.87,444452.52,-161.35,-0.04,Reconciled
TXN-021614,2023-07-08,2023,Jul,Q3,Procurement,Payroll,Debit,Third-Party API,Europe,NGN,B. Mensah,144644.99,144580.29,-64.7,-0.04,Reconciled
TXN-021615,2023-05-30,2023,May,Q2,IT,Operating Expense,Debit,Manual Entry,Middle East & Africa,EUR,D. Adeyemi,36022.67,30864.12,-5158.55,-14.32,Flagged
TXN-021616,2023-01-12,2023,Jan,Q1,Procurement,Accounts Receivable,Credit,Manual Entry,North America,NGN,E. Nwosu,14891.35,14869.41,-21.94,-0.15,Reconciled
TXN-021617,2023-04-29,2023,Apr,Q2,Procurement,Payroll,Debit,Bank Statement,Asia Pacific,USD,F. Diallo,33991.16,34002.61,11.45,0.03,Reconciled
TXN-021618,2023-03-28,2023,Mar,Q1,Procurement,Revenue,Credit,ERP System,North America,USD,D. Adeyemi,405788.77,405726.17,-62.6,-0.02,Reconciled
TXN-021619,2024-02-26,2024,Feb,Q1,Procurement,Revenue,Credit,Bank Statement,Europe,USD,D. Adeyemi,465824.27,465466.52,-357.75,-0.08,Reconciled
TXN-021620,2024-11-29,2024,Nov,Q4,HR,Payroll,Debit,Manual Entry,North America,USD,G. Asante,136264.5,136346.6,82.1,0.06,Reconciled
TXN-021621,2022-10-29,2022,Oct,Q4,Marketing,Accounts Payable,Debit,Bank Statement,Latin America,EUR,C. Eze,52358.39,52625.66,267.27,0.51,Under Review
TXN-021622,2024-12-21,2024,Dec,Q4,Operations,Revenue,Credit,Bank Statement,Middle East & Africa,EUR,C. Eze,96648.49,98285.62,1637.13,1.69,Under Review
TXN-021623,2024-09-25,2024,Sep,Q3,Sales,Payroll,Debit,ERP System,North America,USD,C. Eze,36063.42,36158.55,95.13,0.26,Reconciled
TXN-021624,2022-01-18,2022,Jan,Q1,Marketing,Operating Expense,Debit,Bank Statement,Europe,AUD,E. Nwosu,1096.8,1097.24,0.44,0.04,Reconciled
TXN-021625,2023-02-02,2023,Feb,Q1,Sales,Operating Expense,Debit,ERP System,Europe,USD,H. Balogun,68072.86,68036.73,-36.13,-0.05,Reconciled
TXN-021626,2024-10-03,2024,Oct,Q4,Sales,Revenue,Credit,ERP System,Europe,EUR,F. Diallo,187358.39,185485.3,-1873.09,-1.0,Under Review
TXN-021627,2023-08-17,2023,Aug,Q3,Sales,Accounts Payable,Debit,Manual Entry,North America,AUD,H. Balogun,56961.72,57066.37,104.65,0.18,Reconciled
TXN-021628,2022-07-08,2022,Jul,Q3,Sales,Capital Expenditure,Debit,Manual Entry,Asia Pacific,EUR,D. Adeyemi,553391.13,553126.54,-264.59,-0.05,Reconciled
TXN-021629,2022-04-14,2022,Apr,Q2,HR,Accounts Receivable,Credit,Bank Statement,Europe,NGN,F. Diallo,15453.44,15451.79,-1.65,-0.01,Reconciled
TXN-021630,2022-02-02,2022,Feb,Q1,Marketing,Revenue,Credit,ERP System,Europe,USD,A. Okafor,88671.25,88693.94,22.69,0.03,Reconciled
TXN-021631,2024-01-19,2024,Jan,Q1,Operations,Payroll,Debit,Manual Entry,Europe,EUR,A. Okafor,21855.62,21863.23,7.61,0.03,Reconciled
TXN-021632,2023-01-09,2023,Jan,Q1,IT,Revenue,Credit,ERP System,Middle East & Africa,AUD,F. Diallo,125280.39,129014.87,3734.48,2.98,Under Review
TXN-021633,2024-11-01,2024,Nov,Q4,Procurement,Revenue,Credit,POS System,Asia Pacific,NGN,G. Asante,439119.97,438917.0,-202.97,-0.05,Reconciled
TXN-021634,2024-01-11,2024,Jan,Q1,Procurement,Accounts Payable,Debit,ERP System,Europe,USD,D. Adeyemi,83605.86,85453.85,1847.99,2.21,Under Review
TXN-021635,2024-06-08,2024,Jun,Q2,Marketing,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,AUD,E. Nwosu,166399.84,166614.53,214.69,0.13,Reconciled
TXN-021636,2023-04-01,2023,Apr,Q2,Logistics,Cost of Goods Sold,Debit,Third-Party API,North America,USD,A. Okafor,149216.7,149017.72,-198.98,-0.13,Reconciled
TXN-021637,2022-09-06,2022,Sep,Q3,Procurement,Payroll,Debit,ERP System,North America,USD,A. Okafor,117601.0,117511.4,-89.6,-0.08,Reconciled
TXN-021638,2023-03-24,2023,Mar,Q1,Marketing,Tax & Compliance,Debit,Manual Entry,North America,USD,F. Diallo,16110.17,16100.31,-9.86,-0.06,Reconciled
TXN-021639,2024-10-14,2024,Oct,Q4,Logistics,Payroll,Debit,Bank Statement,Asia Pacific,GBP,B. Mensah,61124.06,61147.87,23.81,0.04,Reconciled
TXN-021640,2024-09-06,2024,Sep,Q3,Operations,Revenue,Credit,Third-Party API,Europe,USD,D. Adeyemi,478932.66,543949.61,65016.95,13.58,Flagged
TXN-021641,2024-10-24,2024,Oct,Q4,Marketing,Accounts Receivable,Credit,Third-Party API,Europe,NGN,F. Diallo,4997.24,4996.83,-0.41,-0.01,Reconciled
TXN-021642,2022-06-22,2022,Jun,Q2,Operations,Revenue,Credit,POS System,Latin America,NGN,D. Adeyemi,389053.85,392003.38,2949.53,0.76,Under Review
TXN-021643,2023-01-06,2023,Jan,Q1,IT,Accounts Receivable,Credit,Bank Statement,Europe,USD,A. Okafor,42676.29,40928.61,-1747.68,-4.1,Under Review
TXN-021644,2024-03-01,2024,Mar,Q1,HR,Operating Expense,Debit,ERP System,North America,USD,H. Balogun,48147.45,52361.8,4214.35,8.75,Flagged
TXN-021645,2024-01-19,2024,Jan,Q1,HR,Revenue,Credit,ERP System,Asia Pacific,EUR,D. Adeyemi,457104.78,456338.94,-765.84,-0.17,Reconciled
TXN-021646,2024-02-26,2024,Feb,Q1,Logistics,Revenue,Credit,Bank Statement,Middle East & Africa,NGN,E. Nwosu,306047.93,305719.24,-328.69,-0.11,Reconciled
TXN-021647,2024-04-19,2024,Apr,Q2,IT,Operating Expense,Debit,Third-Party API,Latin America,USD,F. Diallo,22925.4,20517.0,-2408.4,-10.51,Flagged
TXN-021648,2023-02-04,2023,Feb,Q1,Procurement,Accounts Receivable,Credit,POS System,North America,GBP,H. Balogun,66582.35,66510.56,-71.79,-0.11,Reconciled
TXN-021649,2024-12-17,2024,Dec,Q4,Marketing,Accounts Payable,Debit,ERP System,North America,EUR,G. Asante,31220.89,31138.43,-82.46,-0.26,Reconciled
TXN-021650,2023-07-02,2023,Jul,Q3,IT,Accounts Receivable,Credit,Bank Statement,North America,EUR,B. Mensah,116946.15,115465.82,-1480.33,-1.27,Under Review
TXN-021651,2023-02-12,2023,Feb,Q1,Logistics,Operating Expense,Debit,Manual Entry,Asia Pacific,EUR,E. Nwosu,49345.2,49296.19,-49.01,-0.1,Reconciled
TXN-021652,2023-10-03,2023,Oct,Q4,Operations,Tax & Compliance,Debit,ERP System,Latin America,USD,C. Eze,17644.29,17656.29,12.0,0.07,Reconciled
TXN-021653,2022-03-05,2022,Mar,Q1,Procurement,Payroll,Debit,Bank Statement,Asia Pacific,USD,G. Asante,38763.71,38737.15,-26.56,-0.07,Reconciled
TXN-021654,2023-07-28,2023,Jul,Q3,Marketing,Revenue,Credit,Third-Party API,North America,NGN,B. Mensah,161083.68,160703.31,-380.37,-0.24,Reconciled
TXN-021655,2023-02-24,2023,Feb,Q1,HR,Revenue,Credit,ERP System,Europe,NGN,D. Adeyemi,79397.77,79364.06,-33.71,-0.04,Reconciled
TXN-021656,2022-05-26,2022,May,Q2,IT,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,USD,F. Diallo,161709.47,161611.73,-97.74,-0.06,Reconciled
TXN-021657,2022-01-17,2022,Jan,Q1,Procurement,Cost of Goods Sold,Debit,Manual Entry,Europe,EUR,H. Balogun,114230.16,123595.9,9365.74,8.2,Flagged
TXN-021658,2022-04-08,2022,Apr,Q2,HR,Tax & Compliance,Debit,ERP System,North America,AUD,A. Okafor,49662.45,49686.61,24.16,0.05,Reconciled
TXN-021659,2023-03-28,2023,Mar,Q1,Marketing,Capital Expenditure,Debit,Manual Entry,Asia Pacific,EUR,C. Eze,64870.15,64931.98,61.83,0.1,Reconciled
TXN-021660,2024-09-01,2024,Sep,Q3,Finance,Operating Expense,Debit,ERP System,Asia Pacific,USD,A. Okafor,34273.99,34298.16,24.17,0.07,Reconciled
TXN-021661,2024-06-16,2024,Jun,Q2,Marketing,Operating Expense,Debit,Manual Entry,Latin America,USD,D. Adeyemi,26251.33,26263.48,12.15,0.05,Reconciled
TXN-021662,2024-10-12,2024,Oct,Q4,Logistics,Revenue,Credit,Bank Statement,Middle East & Africa,EUR,E. Nwosu,24685.51,24710.17,24.66,0.1,Reconciled
TXN-021663,2023-04-24,2023,Apr,Q2,Sales,Revenue,Credit,Manual Entry,Middle East & Africa,USD,E. Nwosu,19575.71,19577.84,2.13,0.01,Reconciled
TXN-021664,2022-07-20,2022,Jul,Q3,Finance,Payroll,Debit,Manual Entry,Latin America,AUD,H. Balogun,146314.53,146334.78,20.25,0.01,Reconciled
TXN-021665,2022-06-28,2022,Jun,Q2,Logistics,Operating Expense,Debit,POS System,Asia Pacific,GBP,C. Eze,71234.75,65510.63,-5724.12,-8.04,Flagged
TXN-021666,2023-05-23,2023,May,Q2,Logistics,Operating Expense,Debit,ERP System,Europe,AUD,E. Nwosu,22753.53,22755.24,1.71,0.01,Reconciled
TXN-021667,2023-03-29,2023,Mar,Q1,IT,Accounts Receivable,Credit,ERP System,North America,GBP,A. Okafor,84321.8,84454.23,132.43,0.16,Reconciled
TXN-021668,2022-09-27,2022,Sep,Q3,Procurement,Tax & Compliance,Debit,Manual Entry,Europe,GBP,A. Okafor,48498.67,48418.89,-79.78,-0.16,Reconciled
TXN-021669,2023-05-01,2023,May,Q2,Procurement,Accounts Payable,Debit,Third-Party API,Europe,EUR,E. Nwosu,53466.75,53460.41,-6.34,-0.01,Reconciled
TXN-021670,2023-08-01,2023,Aug,Q3,Logistics,Revenue,Credit,Third-Party API,Latin America,USD,G. Asante,315912.79,315740.41,-172.38,-0.05,Reconciled
TXN-021671,2022-12-04,2022,Dec,Q4,Operations,Revenue,Credit,ERP System,Asia Pacific,EUR,B. Mensah,271145.34,271236.62,91.28,0.03,Reconciled
TXN-021672,2024-05-10,2024,May,Q2,Sales,Revenue,Credit,ERP System,Asia Pacific,GBP,A. Okafor,143867.95,144030.99,163.04,0.11,Reconciled
TXN-021673,2024-01-27,2024,Jan,Q1,HR,Capital Expenditure,Debit,ERP System,Asia Pacific,USD,E. Nwosu,282348.1,283026.25,678.15,0.24,Reconciled
TXN-021674,2024-01-27,2024,Jan,Q1,Procurement,Operating Expense,Debit,ERP System,Latin America,USD,A. Okafor,39660.95,39652.86,-8.09,-0.02,Reconciled
TXN-021675,2023-08-07,2023,Aug,Q3,HR,Cost of Goods Sold,Debit,ERP System,Europe,USD,H. Balogun,105121.11,106327.47,1206.36,1.15,Under Review
TXN-021676,2024-12-08,2024,Dec,Q4,HR,Accounts Receivable,Credit,Third-Party API,Latin America,EUR,G. Asante,49092.78,49073.53,-19.25,-0.04,Reconciled
TXN-021677,2022-12-12,2022,Dec,Q4,Logistics,Operating Expense,Debit,ERP System,Asia Pacific,GBP,E. Nwosu,29203.29,29222.64,19.35,0.07,Reconciled
TXN-021678,2023-12-03,2023,Dec,Q4,HR,Operating Expense,Debit,Bank Statement,North America,USD,A. Okafor,75468.72,75471.63,2.91,0.0,Reconciled
TXN-021679,2022-10-20,2022,Oct,Q4,Marketing,Accounts Receivable,Credit,ERP System,Europe,NGN,E. Nwosu,40350.91,40410.76,59.85,0.15,Reconciled
TXN-021680,2024-03-06,2024,Mar,Q1,Finance,Revenue,Credit,Third-Party API,North America,EUR,H. Balogun,374595.18,374737.19,142.01,0.04,Reconciled
TXN-021681,2024-10-18,2024,Oct,Q4,HR,Payroll,Debit,ERP System,North America,USD,E. Nwosu,47543.12,47573.34,30.22,0.06,Reconciled
TXN-021682,2022-03-18,2022,Mar,Q1,Operations,Capital Expenditure,Debit,Bank Statement,Europe,GBP,G. Asante,468686.45,469256.71,570.26,0.12,Reconciled
TXN-021683,2024-03-27,2024,Mar,Q1,Marketing,Accounts Receivable,Credit,Bank Statement,Latin America,AUD,G. Asante,45146.8,45147.08,0.28,0.0,Reconciled
TXN-021684,2024-06-14,2024,Jun,Q2,Finance,Accounts Payable,Debit,ERP System,Asia Pacific,GBP,B. Mensah,72625.61,72632.75,7.14,0.01,Reconciled
TXN-021685,2023-10-13,2023,Oct,Q4,Logistics,Cost of Goods Sold,Debit,Bank Statement,Latin America,AUD,H. Balogun,186932.19,186685.96,-246.23,-0.13,Reconciled
TXN-021686,2023-07-01,2023,Jul,Q3,Finance,Cost of Goods Sold,Debit,ERP System,Europe,AUD,E. Nwosu,182475.99,188185.28,5709.29,3.13,Under Review
TXN-021687,2023-01-29,2023,Jan,Q1,Procurement,Revenue,Credit,Bank Statement,Asia Pacific,USD,E. Nwosu,459152.58,459123.28,-29.3,-0.01,Reconciled
TXN-021688,2022-11-21,2022,Nov,Q4,Sales,Revenue,Credit,Bank Statement,Asia Pacific,EUR,C. Eze,196533.7,205889.09,9355.39,4.76,Under Review
TXN-021689,2022-05-31,2022,May,Q2,Sales,Capital Expenditure,Debit,Manual Entry,Europe,USD,B. Mensah,553483.17,553466.62,-16.55,-0.0,Reconciled
TXN-021690,2024-05-28,2024,May,Q2,IT,Cost of Goods Sold,Debit,Bank Statement,Latin America,EUR,G. Asante,161893.97,161841.71,-52.26,-0.03,Reconciled
TXN-021691,2024-11-21,2024,Nov,Q4,Procurement,Operating Expense,Debit,Bank Statement,Europe,EUR,H. Balogun,6436.45,5245.62,-1190.83,-18.5,Flagged
TXN-021692,2022-09-29,2022,Sep,Q3,Logistics,Tax & Compliance,Debit,Manual Entry,Europe,EUR,B. Mensah,47105.49,47109.56,4.07,0.01,Reconciled
TXN-021693,2024-04-15,2024,Apr,Q2,Sales,Tax & Compliance,Debit,ERP System,North America,USD,C. Eze,29221.6,29204.54,-17.06,-0.06,Reconciled
TXN-021694,2023-01-03,2023,Jan,Q1,Logistics,Accounts Payable,Debit,Bank Statement,Middle East & Africa,USD,D. Adeyemi,23160.23,23163.3,3.07,0.01,Reconciled
TXN-021695,2023-08-13,2023,Aug,Q3,Logistics,Revenue,Credit,POS System,Asia Pacific,EUR,C. Eze,413030.99,412653.19,-377.8,-0.09,Reconciled
TXN-021696,2023-08-11,2023,Aug,Q3,HR,Payroll,Debit,POS System,North America,NGN,A. Okafor,67718.38,62895.62,-4822.76,-7.12,Flagged
TXN-021697,2023-07-26,2023,Jul,Q3,Operations,Accounts Receivable,Credit,Manual Entry,Middle East & Africa,USD,B. Mensah,34334.29,34284.92,-49.37,-0.14,Reconciled
TXN-021698,2022-03-21,2022,Mar,Q1,HR,Operating Expense,Debit,Bank Statement,Latin America,NGN,F. Diallo,71622.51,71528.64,-93.87,-0.13,Reconciled
TXN-021699,2022-09-15,2022,Sep,Q3,Sales,Cost of Goods Sold,Debit,ERP System,Asia Pacific,USD,A. Okafor,22288.2,22875.27,587.07,2.63,Under Review
TXN-021700,2022-10-06,2022,Oct,Q4,Logistics,Revenue,Credit,Bank Statement,Europe,GBP,A. Okafor,434976.25,435121.5,145.25,0.03,Reconciled
TXN-021701,2023-05-19,2023,May,Q2,Logistics,Accounts Receivable,Credit,Manual Entry,Middle East & Africa,GBP,D. Adeyemi,85420.76,85444.37,23.61,0.03,Reconciled
TXN-021702,2023-07-12,2023,Jul,Q3,Sales,Revenue,Credit,Third-Party API,Asia Pacific,NGN,C. Eze,386836.96,386754.19,-82.77,-0.02,Reconciled
TXN-021703,2023-05-06,2023,May,Q2,Logistics,Accounts Payable,Debit,Third-Party API,North America,USD,E. Nwosu,60231.84,60223.18,-8.66,-0.01,Reconciled
TXN-021704,2023-07-20,2023,Jul,Q3,Marketing,Cost of Goods Sold,Debit,ERP System,Asia Pacific,USD,A. Okafor,100750.84,100900.36,149.52,0.15,Reconciled
TXN-021705,2023-06-05,2023,Jun,Q2,Operations,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,USD,D. Adeyemi,82015.21,82054.61,39.4,0.05,Reconciled
TXN-021706,2022-11-22,2022,Nov,Q4,Logistics,Revenue,Credit,Manual Entry,Europe,USD,G. Asante,139721.98,139775.66,53.68,0.04,Reconciled
TXN-021707,2022-03-25,2022,Mar,Q1,Finance,Cost of Goods Sold,Debit,Manual Entry,Europe,NGN,E. Nwosu,67330.97,67334.05,3.08,0.0,Reconciled
TXN-021708,2024-04-20,2024,Apr,Q2,Finance,Payroll,Debit,POS System,Europe,USD,G. Asante,8404.22,8398.82,-5.4,-0.06,Reconciled
TXN-021709,2022-11-16,2022,Nov,Q4,Operations,Accounts Payable,Debit,ERP System,Asia Pacific,USD,B. Mensah,29249.34,29214.7,-34.64,-0.12,Reconciled
TXN-021710,2022-10-31,2022,Oct,Q4,Marketing,Operating Expense,Debit,Bank Statement,North America,USD,G. Asante,30022.4,32437.81,2415.41,8.05,Flagged
TXN-021711,2023-11-21,2023,Nov,Q4,Logistics,Capital Expenditure,Debit,ERP System,Asia Pacific,USD,D. Adeyemi,879136.37,879807.19,670.82,0.08,Reconciled
TXN-021712,2023-02-11,2023,Feb,Q1,Logistics,Cost of Goods Sold,Debit,Manual Entry,North America,USD,G. Asante,172631.64,172602.13,-29.51,-0.02,Reconciled
TXN-021713,2024-11-15,2024,Nov,Q4,Finance,Accounts Receivable,Credit,Manual Entry,Europe,AUD,H. Balogun,83187.81,83050.95,-136.86,-0.16,Reconciled
TXN-021714,2023-11-15,2023,Nov,Q4,Marketing,Accounts Receivable,Credit,ERP System,Middle East & Africa,GBP,E. Nwosu,113321.03,113423.94,102.91,0.09,Reconciled
TXN-021715,2022-08-21,2022,Aug,Q3,Sales,Revenue,Credit,Bank Statement,Asia Pacific,USD,H. Balogun,13888.03,13871.11,-16.92,-0.12,Reconciled
TXN-021716,2024-10-18,2024,Oct,Q4,Logistics,Accounts Payable,Debit,POS System,Asia Pacific,USD,D. Adeyemi,71020.06,71068.05,47.99,0.07,Reconciled
TXN-021717,2023-07-03,2023,Jul,Q3,Logistics,Capital Expenditure,Debit,ERP System,Asia Pacific,USD,H. Balogun,371083.21,371097.84,14.63,0.0,Reconciled
TXN-021718,2024-11-02,2024,Nov,Q4,Finance,Operating Expense,Debit,ERP System,North America,USD,C. Eze,61901.66,61855.23,-46.43,-0.08,Reconciled
TXN-021719,2023-05-11,2023,May,Q2,Sales,Accounts Payable,Debit,Bank Statement,Asia Pacific,USD,C. Eze,19852.81,19823.74,-29.07,-0.15,Reconciled
TXN-021720,2023-09-10,2023,Sep,Q3,Procurement,Accounts Receivable,Credit,Manual Entry,Middle East & Africa,EUR,H. Balogun,48185.36,48211.73,26.37,0.05,Reconciled
TXN-021721,2024-04-27,2024,Apr,Q2,Logistics,Operating Expense,Debit,Third-Party API,Europe,EUR,A. Okafor,21728.46,21770.8,42.34,0.19,Reconciled
TXN-021722,2024-10-02,2024,Oct,Q4,HR,Payroll,Debit,ERP System,North America,EUR,H. Balogun,59463.53,59474.18,10.65,0.02,Reconciled
TXN-021723,2023-01-19,2023,Jan,Q1,Finance,Capital Expenditure,Debit,Bank Statement,North America,USD,F. Diallo,748155.9,749200.89,1044.99,0.14,Reconciled
TXN-021724,2024-10-13,2024,Oct,Q4,Procurement,Cost of Goods Sold,Debit,Third-Party API,Middle East & Africa,USD,G. Asante,73071.6,84138.27,11066.67,15.14,Flagged
TXN-021725,2023-10-04,2023,Oct,Q4,IT,Revenue,Credit,Bank Statement,Latin America,NGN,D. Adeyemi,347928.58,347914.82,-13.76,-0.0,Reconciled
TXN-021726,2022-11-12,2022,Nov,Q4,Finance,Payroll,Debit,Third-Party API,Asia Pacific,USD,F. Diallo,80401.99,80298.04,-103.95,-0.13,Reconciled
TXN-021727,2022-09-13,2022,Sep,Q3,Procurement,Cost of Goods Sold,Debit,POS System,North America,USD,A. Okafor,98954.82,98734.26,-220.56,-0.22,Reconciled
TXN-021728,2023-03-17,2023,Mar,Q1,Operations,Revenue,Credit,Third-Party API,North America,USD,C. Eze,317361.74,316675.64,-686.1,-0.22,Reconciled
TXN-021729,2022-10-26,2022,Oct,Q4,Procurement,Revenue,Credit,ERP System,North America,USD,H. Balogun,391491.32,386424.28,-5067.04,-1.29,Under Review
TXN-021730,2024-07-03,2024,Jul,Q3,Sales,Cost of Goods Sold,Debit,Bank Statement,North America,EUR,A. Okafor,168959.22,169013.53,54.31,0.03,Reconciled
TXN-021731,2022-09-13,2022,Sep,Q3,Operations,Operating Expense,Debit,POS System,Europe,NGN,F. Diallo,21978.87,22039.31,60.44,0.27,Reconciled
TXN-021732,2023-10-13,2023,Oct,Q4,Marketing,Operating Expense,Debit,POS System,North America,AUD,B. Mensah,43895.79,43809.57,-86.22,-0.2,Reconciled
TXN-021733,2022-02-16,2022,Feb,Q1,Logistics,Accounts Receivable,Credit,Bank Statement,North America,USD,E. Nwosu,116012.71,115817.79,-194.92,-0.17,Reconciled
TXN-021734,2024-06-21,2024,Jun,Q2,Operations,Operating Expense,Debit,Bank Statement,Europe,GBP,A. Okafor,70384.97,70352.69,-32.28,-0.05,Reconciled
