Record_ID,Date,Year,Month,Quarter,Department,Region,Product,Channel,Employee_ID,Cost_Center,Revenue,Cost,Gross_Margin,Margin_Pct,Deals_Closed,Leads_Generated,Conv_Rate_Pct,Customer_Sat,NPS,Headcount,Attrition_Pct,Training_Hrs,Productivity_Pct,CAC,LTV,LTV_CAC_Ratio,MQL_Count,SQL_Count,CTR_Pct,SLA_Met,Ticket_Volume,Resolution_Hrs,Uptime_Pct,Status
REC-023160,2024-05-24,2024,May,Q2,Finance,MEA,Starter Pack,Inbound,EMP-0030,CC-200,4754.79,2880.23,1874.56,39.4,0,8,0.0,6.7,45,72,22.5,14.4,75.6,1692.11,3861.93,2.28,117,1,3.45,1,481,24.3,98.32,Above Target
REC-023161,2023-11-25,2023,Nov,Q4,Finance,Europe,Add-On Services,Online,EMP-0188,CC-300,7654.76,4827.03,2827.73,36.9,3,5,60.0,7.8,47,165,14.6,29.0,82.5,1536.92,6047.18,3.93,132,45,1.69,1,28,22.0,99.29,On Track
REC-023162,2023-03-14,2023,Mar,Q1,HR,Latin America,Enterprise Suite,Partner,EMP-0085,CC-300,77184.18,57100.86,20083.32,26.0,3,13,23.1,8.0,66,30,3.1,27.4,67.8,1400.31,4719.02,3.37,10,14,2.53,0,287,32.3,99.12,Below Target
REC-023163,2022-07-02,2022,Jul,Q3,Operations,Europe,Pro Plan,Online,EMP-0012,CC-500,26649.43,15684.59,10964.84,41.1,4,10,40.0,8.8,50,99,13.3,25.7,84.4,1252.95,7325.19,5.85,64,37,2.78,1,110,14.6,98.41,Above Target
REC-023164,2022-10-28,2022,Oct,Q4,Finance,Latin America,Add-On Services,Outbound,EMP-0168,CC-100,10772.02,6650.54,4121.48,38.3,0,15,0.0,7.9,57,29,22.0,16.6,81.5,1149.0,4643.86,4.04,34,42,3.51,1,488,16.4,98.79,Above Target
REC-023165,2022-10-09,2022,Oct,Q4,HR,Europe,Enterprise Suite,Outbound,EMP-0181,CC-200,111567.49,76627.75,34939.74,31.3,0,16,0.0,10.0,2,13,11.9,12.0,70.2,1228.5,4732.19,3.85,128,9,2.98,1,370,15.4,98.6,Above Target
REC-023166,2024-12-04,2024,Dec,Q4,HR,Asia Pacific,Add-On Services,Direct Sales,EMP-0010,CC-200,7602.37,6520.06,1082.31,14.2,1,9,11.1,8.4,52,116,14.4,7.8,68.9,1310.91,5518.31,4.21,89,2,3.04,0,12,17.1,99.85,On Track
REC-023167,2022-09-13,2022,Sep,Q3,IT,Latin America,Starter Pack,Online,EMP-0198,CC-500,4065.8,2960.72,1105.08,27.2,1,13,7.7,7.9,0,190,15.0,42.1,76.8,952.69,4755.81,4.99,93,49,3.06,1,481,27.8,99.5,Below Target
REC-023168,2022-11-25,2022,Nov,Q4,Sales,MEA,Starter Pack,Outbound,EMP-0134,CC-400,4143.6,2517.49,1626.11,39.2,0,3,0.0,7.6,54,108,12.2,7.0,94.8,934.58,4363.18,4.67,117,24,2.87,0,438,23.1,100.0,Below Target
REC-023169,2022-08-03,2022,Aug,Q3,Marketing,MEA,Pro Plan,Inbound,EMP-0158,CC-200,30656.45,19901.74,10754.71,35.1,1,10,10.0,9.7,62,103,11.6,12.2,88.5,1298.47,6365.26,4.9,7,49,2.75,1,39,21.9,99.27,Above Target
REC-023170,2022-07-16,2022,Jul,Q3,Finance,North America,Add-On Services,Direct Sales,EMP-0019,CC-300,6708.14,3501.97,3206.17,47.8,3,19,15.8,8.8,29,149,15.7,27.4,77.8,745.44,4325.59,5.8,9,10,2.64,1,319,13.5,99.27,Below Target
REC-023171,2023-02-25,2023,Feb,Q1,Legal,Latin America,Enterprise Suite,Partner,EMP-0066,CC-200,75080.95,48309.74,26771.21,35.7,0,10,0.0,6.1,84,129,13.9,20.9,81.9,1803.54,9157.73,5.08,36,36,2.34,1,406,17.6,99.32,Below Target
REC-023172,2024-02-07,2024,Feb,Q1,Marketing,Asia Pacific,Add-On Services,Online,EMP-0101,CC-400,8541.98,5233.35,3308.63,38.7,0,3,0.0,7.3,16,52,12.4,37.5,72.0,2213.56,7009.2,3.17,83,29,2.66,1,59,16.7,98.74,Above Target
REC-023173,2022-08-30,2022,Aug,Q3,HR,North America,Consulting,Inbound,EMP-0066,CC-100,26432.2,21696.35,4735.85,17.9,0,16,0.0,5.5,40,25,11.1,30.0,82.1,960.93,5796.91,6.03,104,7,4.11,1,485,16.3,98.04,Below Target
REC-023174,2022-03-16,2022,Mar,Q1,Sales,Europe,Starter Pack,Online,EMP-0112,CC-200,3963.16,1663.06,2300.1,58.0,0,19,0.0,8.3,55,27,15.9,31.9,71.0,1547.48,6090.0,3.94,128,21,1.38,1,352,24.5,99.56,Below Target
REC-023175,2023-07-07,2023,Jul,Q3,IT,MEA,Enterprise Suite,Online,EMP-0163,CC-200,69794.88,51680.93,18113.95,26.0,3,12,25.0,6.2,22,188,7.7,12.6,81.4,641.63,3829.06,5.97,24,34,2.0,1,424,9.9,99.03,Below Target
REC-023176,2022-12-14,2022,Dec,Q4,Finance,MEA,Pro Plan,Partner,EMP-0190,CC-200,29404.6,20215.71,9188.89,31.2,4,3,133.3,9.4,45,50,13.2,16.5,71.1,608.34,1982.04,3.26,64,25,6.47,1,434,22.0,99.8,Above Target
REC-023177,2022-01-24,2022,Jan,Q1,HR,Europe,Consulting,Online,EMP-0125,CC-300,47319.98,32537.57,14782.41,31.2,1,17,5.9,7.7,37,97,18.4,16.9,71.6,774.41,4208.55,5.43,136,25,2.66,1,88,14.1,98.77,Above Target
REC-023178,2023-07-09,2023,Jul,Q3,Customer Success,North America,Enterprise Suite,Outbound,EMP-0038,CC-100,93060.1,44603.72,48456.38,52.1,0,4,0.0,10.0,59,77,16.4,27.6,94.8,1301.19,9310.27,7.16,106,16,5.03,1,356,22.9,99.79,Above Target
REC-023179,2024-04-16,2024,Apr,Q2,Sales,North America,Enterprise Suite,Direct Sales,EMP-0157,CC-400,95154.64,53446.79,41707.85,43.8,1,1,100.0,7.8,62,193,11.0,18.8,69.9,1147.5,5586.43,4.87,133,28,3.25,1,173,13.9,98.41,Above Target
REC-023180,2022-08-16,2022,Aug,Q3,Finance,North America,Add-On Services,Online,EMP-0042,CC-100,9742.12,5748.06,3994.06,41.0,3,3,100.0,7.9,55,23,15.1,24.5,86.6,770.77,1835.64,2.38,145,10,3.62,1,489,4.0,98.62,Above Target
REC-023181,2023-04-29,2023,Apr,Q2,Finance,Europe,Pro Plan,Direct Sales,EMP-0106,CC-100,34161.37,16489.62,17671.75,51.7,3,7,42.9,7.3,21,110,13.4,26.6,79.9,793.18,3919.39,4.94,89,10,2.34,1,71,18.7,98.77,Above Target
REC-023182,2024-10-30,2024,Oct,Q4,Marketing,Europe,Pro Plan,Partner,EMP-0192,CC-400,18578.92,13837.39,4741.53,25.5,3,4,75.0,8.0,47,113,9.7,8.0,65.5,999.65,5127.02,5.13,132,14,2.25,1,139,17.7,100.0,Below Target
REC-023183,2023-11-15,2023,Nov,Q4,IT,North America,Consulting,Inbound,EMP-0062,CC-500,37468.76,27968.77,9499.99,25.4,4,9,44.4,7.0,7,90,13.2,15.3,88.3,981.24,3859.71,3.93,50,47,2.05,1,475,28.1,98.8,Above Target
REC-023184,2024-09-03,2024,Sep,Q3,Sales,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0095,CC-300,86497.26,33849.74,52647.52,60.9,1,1,100.0,9.8,29,193,18.7,20.4,74.5,806.3,3692.09,4.58,147,41,4.16,1,178,8.8,98.48,On Track
REC-023185,2022-10-22,2022,Oct,Q4,IT,North America,Enterprise Suite,Online,EMP-0040,CC-300,105229.42,65658.26,39571.16,37.6,1,2,50.0,6.2,38,93,9.8,25.0,80.9,1528.57,6428.67,4.21,104,40,2.82,1,447,14.1,99.77,Above Target
REC-023186,2023-11-28,2023,Nov,Q4,Operations,Asia Pacific,Consulting,Partner,EMP-0044,CC-400,35237.62,25347.31,9890.31,28.1,3,10,30.0,8.9,59,47,12.9,14.6,77.4,1438.14,5514.68,3.83,21,41,2.02,1,444,18.7,99.04,On Track
REC-023187,2023-02-12,2023,Feb,Q1,Marketing,Asia Pacific,Enterprise Suite,Partner,EMP-0137,CC-300,87824.37,64700.25,23124.12,26.3,2,11,18.2,9.5,44,126,10.2,35.6,62.3,1174.72,5889.81,5.01,81,25,3.68,1,213,15.8,100.0,On Track
REC-023188,2022-10-02,2022,Oct,Q4,Finance,Asia Pacific,Add-On Services,Direct Sales,EMP-0105,CC-300,9816.93,5478.84,4338.09,44.2,3,2,150.0,9.0,44,196,17.6,23.9,72.6,1111.59,4379.59,3.94,36,24,2.44,1,43,14.3,98.95,Above Target
REC-023189,2022-07-09,2022,Jul,Q3,Operations,North America,Starter Pack,Inbound,EMP-0149,CC-100,4910.26,2935.31,1974.95,40.2,3,10,30.0,9.8,19,165,21.3,18.4,100.0,506.05,2553.87,5.05,86,23,2.27,1,413,33.2,98.92,Above Target
REC-023190,2024-09-05,2024,Sep,Q3,Sales,Asia Pacific,Enterprise Suite,Inbound,EMP-0076,CC-200,75137.64,45096.62,30041.02,40.0,0,18,0.0,9.4,26,45,19.7,26.5,78.5,1523.44,6932.71,4.55,37,31,3.37,1,451,10.4,99.08,Below Target
REC-023191,2023-09-16,2023,Sep,Q3,Marketing,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0064,CC-400,71326.19,48911.35,22414.84,31.4,2,17,11.8,9.7,30,34,15.9,27.8,62.1,457.41,2810.88,6.15,115,9,3.16,1,160,21.3,98.65,Below Target
REC-023192,2024-02-04,2024,Feb,Q1,Marketing,North America,Add-On Services,Online,EMP-0161,CC-100,8578.73,7737.31,841.42,9.8,0,7,0.0,7.5,50,193,18.7,23.8,64.3,1111.32,5116.07,4.6,139,42,2.51,1,34,15.8,99.25,Above Target
REC-023193,2022-05-02,2022,May,Q2,Operations,North America,Starter Pack,Partner,EMP-0161,CC-200,3840.94,2402.11,1438.83,37.5,4,4,100.0,8.1,42,12,16.9,17.3,74.4,467.14,1465.08,3.14,146,44,2.89,1,443,26.2,98.58,Below Target
REC-023194,2023-10-30,2023,Oct,Q4,Customer Success,MEA,Pro Plan,Inbound,EMP-0148,CC-500,28474.66,17408.18,11066.48,38.9,0,17,0.0,6.8,36,110,22.6,17.1,95.9,942.25,5270.3,5.59,49,8,3.33,0,91,20.3,99.2,Above Target
REC-023195,2022-08-21,2022,Aug,Q3,Finance,MEA,Pro Plan,Direct Sales,EMP-0036,CC-300,24419.72,15398.89,9020.83,36.9,2,18,11.1,8.8,77,137,11.3,26.1,80.6,1192.91,6158.7,5.16,121,41,2.73,1,106,30.4,99.28,On Track
REC-023196,2023-08-04,2023,Aug,Q3,Sales,North America,Enterprise Suite,Inbound,EMP-0066,CC-200,83697.74,40698.92,42998.82,51.4,1,17,5.9,7.6,16,40,18.8,40.1,89.7,1506.41,6392.85,4.24,126,37,2.9,1,147,22.0,98.84,On Track
REC-023197,2023-05-03,2023,May,Q2,Sales,MEA,Starter Pack,Direct Sales,EMP-0001,CC-400,4778.21,2697.83,2080.38,43.5,1,15,6.7,7.1,36,135,13.7,30.3,89.7,1292.95,4511.38,3.49,84,13,4.18,1,425,23.8,99.95,Above Target
REC-023198,2023-03-14,2023,Mar,Q1,Sales,MEA,Starter Pack,Online,EMP-0159,CC-100,5565.61,2948.44,2617.17,47.0,4,13,30.8,9.2,50,185,12.6,18.9,83.8,1526.8,7907.53,5.18,99,10,3.23,1,54,18.0,99.03,Above Target
REC-023199,2024-09-24,2024,Sep,Q3,Marketing,North America,Enterprise Suite,Outbound,EMP-0069,CC-500,81178.32,65216.74,15961.58,19.7,2,9,22.2,8.1,47,165,8.3,19.5,69.5,598.17,3576.85,5.98,143,34,5.06,1,121,21.0,100.0,On Track
REC-023200,2023-11-17,2023,Nov,Q4,HR,MEA,Pro Plan,Inbound,EMP-0062,CC-300,24400.75,17287.58,7113.17,29.2,3,16,18.8,6.8,71,39,20.6,14.2,62.7,1661.6,11088.21,6.67,14,7,3.27,1,88,20.0,98.08,On Track
REC-023201,2022-04-16,2022,Apr,Q2,Legal,North America,Pro Plan,Inbound,EMP-0094,CC-200,17303.38,10232.14,7071.24,40.9,3,19,15.8,7.6,10,108,10.4,25.7,69.8,1066.21,7043.86,6.61,72,40,3.73,1,237,23.9,99.54,Below Target
REC-023202,2023-01-04,2023,Jan,Q1,IT,Europe,Enterprise Suite,Inbound,EMP-0034,CC-100,102803.25,61350.19,41453.06,40.3,2,1,200.0,6.0,29,62,4.4,18.7,73.5,2018.03,7879.34,3.9,61,28,5.43,1,386,17.0,100.0,Above Target
REC-023203,2022-07-22,2022,Jul,Q3,Sales,North America,Pro Plan,Direct Sales,EMP-0002,CC-200,27204.58,15694.91,11509.67,42.3,4,19,21.1,8.9,66,128,19.4,6.8,80.6,973.34,5060.69,5.2,12,21,4.09,0,276,13.2,98.17,Above Target
REC-023204,2022-12-15,2022,Dec,Q4,Finance,Asia Pacific,Pro Plan,Direct Sales,EMP-0061,CC-200,28416.75,18921.76,9494.99,33.4,4,9,44.4,7.8,33,175,4.1,21.9,42.6,757.56,4326.47,5.71,72,6,3.41,1,43,12.7,100.0,Above Target
REC-023205,2022-06-01,2022,Jun,Q2,Marketing,MEA,Add-On Services,Inbound,EMP-0188,CC-400,6610.0,5685.8,924.2,14.0,3,8,37.5,5.5,64,60,11.3,20.8,81.1,472.65,2286.37,4.84,29,33,1.08,1,359,26.9,99.38,Below Target
REC-023206,2024-11-29,2024,Nov,Q4,Customer Success,Europe,Add-On Services,Online,EMP-0043,CC-300,9458.8,5175.29,4283.51,45.3,4,13,30.8,7.6,23,117,18.6,21.8,74.5,1321.61,4284.85,3.24,64,23,3.01,1,200,11.7,98.61,Above Target
REC-023207,2024-03-22,2024,Mar,Q1,Sales,MEA,Enterprise Suite,Direct Sales,EMP-0155,CC-100,55657.27,29613.92,26043.35,46.8,3,11,27.3,7.8,20,50,9.8,41.9,90.1,1040.69,1945.88,1.87,20,41,3.71,1,51,10.5,99.91,Below Target
REC-023208,2024-02-03,2024,Feb,Q1,IT,Asia Pacific,Consulting,Partner,EMP-0135,CC-200,44459.69,31317.11,13142.58,29.6,0,6,0.0,4.9,78,115,21.6,14.0,68.7,850.16,5585.87,6.57,41,2,1.7,1,147,24.7,98.82,Above Target
REC-023209,2022-03-31,2022,Mar,Q1,Legal,Latin America,Enterprise Suite,Outbound,EMP-0147,CC-400,73159.32,44137.18,29022.14,39.7,4,18,22.2,7.9,32,109,10.8,23.8,82.7,882.67,4339.44,4.92,90,43,2.89,1,431,15.0,98.49,Below Target
REC-023210,2022-01-02,2022,Jan,Q1,Sales,MEA,Pro Plan,Direct Sales,EMP-0094,CC-200,17595.38,9788.65,7806.73,44.4,0,16,0.0,9.5,63,159,11.1,25.8,66.9,1034.25,1785.5,1.73,115,1,2.26,1,18,26.5,100.0,Below Target
REC-023211,2022-03-12,2022,Mar,Q1,Marketing,MEA,Enterprise Suite,Inbound,EMP-0158,CC-500,99503.05,79944.71,19558.34,19.7,4,4,100.0,8.9,48,129,16.2,27.6,73.4,638.0,3276.93,5.14,124,18,2.58,1,203,9.6,99.01,Above Target
REC-023212,2024-05-31,2024,May,Q2,Operations,Europe,Pro Plan,Inbound,EMP-0026,CC-500,13165.77,7653.29,5512.48,41.9,4,3,133.3,7.3,34,68,10.1,41.3,94.5,1530.47,8944.54,5.84,29,21,4.22,1,404,4.4,98.68,Below Target
REC-023213,2024-06-12,2024,Jun,Q2,Operations,MEA,Pro Plan,Partner,EMP-0112,CC-500,28282.48,15031.67,13250.81,46.9,0,13,0.0,8.9,28,136,10.2,16.7,88.5,873.06,3261.16,3.74,146,9,3.22,1,154,8.3,98.16,Above Target
REC-023214,2023-10-29,2023,Oct,Q4,Sales,North America,Enterprise Suite,Online,EMP-0055,CC-200,54449.85,26671.35,27778.5,51.0,0,13,0.0,7.8,72,144,14.7,22.0,78.5,1065.47,2710.52,2.54,75,37,1.11,1,140,13.6,99.39,Below Target
REC-023215,2022-03-29,2022,Mar,Q1,Legal,Latin America,Pro Plan,Direct Sales,EMP-0102,CC-500,20424.24,13493.44,6930.8,33.9,1,10,10.0,9.7,6,13,12.4,19.6,74.8,1049.35,5896.1,5.62,137,46,2.66,1,230,8.5,99.26,Below Target
REC-023216,2022-03-25,2022,Mar,Q1,HR,Latin America,Starter Pack,Online,EMP-0029,CC-300,3094.32,1920.46,1173.86,37.9,0,9,0.0,6.6,57,154,10.5,13.4,55.5,1295.52,7500.52,5.79,89,2,3.88,1,125,30.5,98.97,Below Target
REC-023217,2023-08-14,2023,Aug,Q3,Operations,Asia Pacific,Enterprise Suite,Direct Sales,EMP-0041,CC-400,106422.33,70531.2,35891.13,33.7,0,10,0.0,8.3,54,193,8.6,11.8,84.7,992.43,5487.11,5.53,72,37,1.15,1,453,4.0,98.8,Above Target
REC-023218,2024-08-23,2024,Aug,Q3,Sales,Latin America,Enterprise Suite,Direct Sales,EMP-0032,CC-400,74724.05,33279.89,41444.16,55.5,4,16,25.0,9.6,40,82,23.0,30.0,100.0,1758.68,9525.99,5.42,96,38,0.5,1,415,23.2,100.0,Below Target
REC-023219,2024-02-03,2024,Feb,Q1,Customer Success,Asia Pacific,Enterprise Suite,Partner,EMP-0121,CC-100,82549.96,49111.0,33438.96,40.5,3,16,18.8,8.6,33,85,11.3,38.4,87.9,964.95,3797.13,3.94,58,46,4.25,0,447,18.5,99.22,On Track
REC-023220,2024-07-30,2024,Jul,Q3,Sales,Europe,Consulting,Partner,EMP-0058,CC-400,29503.17,15282.36,14220.81,48.2,1,15,6.7,7.9,51,173,4.0,25.1,67.9,1082.72,4945.03,4.57,77,30,5.55,1,482,16.7,99.15,Below Target
REC-023221,2023-05-24,2023,May,Q2,IT,Asia Pacific,Starter Pack,Inbound,EMP-0078,CC-300,5935.82,3418.66,2517.16,42.4,4,3,133.3,7.0,73,154,13.3,13.6,76.9,1872.65,9321.79,4.98,66,28,3.77,1,472,23.9,98.37,Above Target
REC-023222,2024-02-05,2024,Feb,Q1,Operations,North America,Enterprise Suite,Online,EMP-0126,CC-500,120220.0,72512.54,47707.46,39.7,3,11,27.3,8.8,24,137,20.0,30.2,69.2,1066.22,5362.42,5.03,16,49,3.47,1,166,15.2,99.21,Above Target
REC-023223,2023-04-13,2023,Apr,Q2,Customer Success,MEA,Starter Pack,Partner,EMP-0009,CC-200,5890.94,3624.44,2266.5,38.5,1,13,7.7,8.1,15,140,20.4,18.7,77.2,867.97,3810.01,4.39,53,8,2.06,1,197,11.8,99.51,Above Target
REC-023224,2023-09-02,2023,Sep,Q3,Operations,MEA,Starter Pack,Online,EMP-0163,CC-500,3104.14,1971.03,1133.11,36.5,4,14,28.6,6.6,36,74,13.2,18.3,59.7,1403.02,5602.01,3.99,59,34,4.19,1,394,27.8,99.59,Below Target
REC-023225,2022-02-14,2022,Feb,Q1,Sales,MEA,Enterprise Suite,Partner,EMP-0009,CC-100,81764.94,57076.29,24688.65,30.2,2,6,33.3,9.7,81,157,10.1,28.2,88.2,1075.12,3778.02,3.51,100,41,2.73,1,237,33.9,98.06,On Track
REC-023226,2023-05-21,2023,May,Q2,Sales,Europe,Add-On Services,Inbound,EMP-0037,CC-100,7257.12,4407.54,2849.58,39.3,1,18,5.6,7.8,58,114,15.4,30.9,88.8,1567.77,6490.39,4.14,86,43,3.67,1,124,18.1,99.17,Below Target
REC-023227,2024-06-30,2024,Jun,Q2,Operations,Europe,Enterprise Suite,Partner,EMP-0112,CC-200,86173.65,54834.15,31339.5,36.4,1,14,7.1,7.9,7,47,21.5,37.7,69.1,1413.6,7866.82,5.57,37,31,4.55,1,324,16.0,98.41,On Track
REC-023228,2024-12-22,2024,Dec,Q4,HR,Latin America,Enterprise Suite,Online,EMP-0166,CC-300,91737.29,73398.6,18338.69,20.0,4,9,44.4,6.9,78,20,14.9,18.7,100.0,792.18,4745.48,5.99,100,18,3.63,1,440,15.7,99.33,Above Target
REC-023229,2022-04-09,2022,Apr,Q2,Operations,Asia Pacific,Pro Plan,Online,EMP-0032,CC-100,20251.61,13205.01,7046.6,34.8,1,16,6.2,9.1,79,14,16.9,32.0,86.4,452.5,2146.23,4.74,104,14,3.78,1,270,24.0,99.65,Below Target
REC-023230,2023-07-02,2023,Jul,Q3,Operations,Asia Pacific,Pro Plan,Outbound,EMP-0102,CC-100,24816.19,14323.89,10492.3,42.3,0,12,0.0,7.7,53,86,10.5,37.2,74.2,501.03,1795.43,3.58,22,47,2.25,1,324,25.5,99.02,On Track
REC-023231,2023-10-16,2023,Oct,Q4,Sales,Asia Pacific,Add-On Services,Partner,EMP-0195,CC-500,8271.47,4855.48,3415.99,41.3,2,17,11.8,6.3,-20,168,16.5,28.2,94.3,1164.19,4455.88,3.83,96,44,1.91,1,343,19.5,99.9,On Track
REC-023232,2022-03-19,2022,Mar,Q1,HR,North America,Add-On Services,Partner,EMP-0119,CC-200,4562.04,2924.62,1637.42,35.9,3,19,15.8,8.5,65,150,8.6,36.0,65.2,1110.93,4160.18,3.74,81,27,1.17,1,480,21.1,98.52,Below Target
REC-023233,2022-06-02,2022,Jun,Q2,Sales,Asia Pacific,Consulting,Inbound,EMP-0122,CC-200,32158.22,15630.5,16527.72,51.4,4,1,400.0,8.8,73,107,17.3,22.2,70.8,775.52,4092.34,5.28,33,15,3.03,1,287,20.6,99.89,Below Target
REC-023234,2022-03-26,2022,Mar,Q1,Operations,Europe,Enterprise Suite,Partner,EMP-0116,CC-100,88829.27,58217.42,30611.85,34.5,2,5,40.0,6.6,61,77,15.5,27.1,85.9,388.45,1543.61,3.97,136,46,4.15,1,420,14.4,98.48,On Track
REC-023235,2022-05-06,2022,May,Q2,HR,MEA,Consulting,Direct Sales,EMP-0178,CC-100,35213.34,23202.02,12011.32,34.1,0,19,0.0,7.3,28,139,13.3,33.7,73.4,1178.15,7183.18,6.1,21,8,5.34,1,85,21.7,100.0,On Track
REC-023236,2024-10-07,2024,Oct,Q4,IT,MEA,Add-On Services,Inbound,EMP-0155,CC-300,8541.82,5655.08,2886.74,33.8,2,3,66.7,7.7,53,172,20.2,30.2,89.5,1081.9,3840.11,3.55,47,21,4.24,1,151,17.4,99.92,Above Target
REC-023237,2023-11-18,2023,Nov,Q4,Sales,Europe,Starter Pack,Online,EMP-0025,CC-500,4882.43,2325.39,2557.04,52.4,1,5,20.0,6.0,78,170,11.9,24.6,60.3,903.72,3936.14,4.36,19,29,6.2,1,326,23.0,100.0,Above Target
REC-023238,2022-11-06,2022,Nov,Q4,Finance,MEA,Consulting,Outbound,EMP-0080,CC-400,27170.54,15819.57,11350.97,41.8,4,7,57.1,8.5,75,167,12.2,26.3,84.5,772.73,1159.1,1.5,23,41,4.6,1,424,28.4,100.0,Below Target
REC-023239,2022-04-18,2022,Apr,Q2,HR,MEA,Pro Plan,Direct Sales,EMP-0148,CC-500,27160.32,20162.24,6998.08,25.8,4,13,30.8,8.4,89,99,12.0,10.2,60.6,1239.3,6003.87,4.84,94,5,3.46,0,63,19.3,99.02,Above Target
REC-023240,2023-08-17,2023,Aug,Q3,Legal,Asia Pacific,Add-On Services,Direct Sales,EMP-0185,CC-500,8059.17,5348.59,2710.58,33.6,0,3,0.0,7.4,30,164,19.4,19.7,58.3,1497.48,10734.45,7.17,139,34,4.19,1,95,19.1,98.19,On Track
REC-023241,2024-03-28,2024,Mar,Q1,Finance,Asia Pacific,Consulting,Partner,EMP-0196,CC-400,25976.04,15041.11,10934.93,42.1,4,19,21.1,10.0,43,199,14.1,37.0,83.9,777.69,2569.41,3.3,77,3,0.5,1,222,12.8,99.84,Below Target
REC-023242,2023-03-23,2023,Mar,Q1,Legal,Asia Pacific,Pro Plan,Partner,EMP-0016,CC-100,25003.75,16613.02,8390.73,33.6,0,18,0.0,7.8,44,164,13.8,43.2,88.6,1087.71,4335.02,3.99,131,34,3.24,1,474,20.7,98.81,On Track
REC-023243,2022-03-08,2022,Mar,Q1,IT,North America,Pro Plan,Inbound,EMP-0175,CC-500,22910.8,13125.61,9785.19,42.7,2,1,200.0,8.2,40,102,11.6,19.8,90.3,1816.77,5492.29,3.02,72,28,4.26,1,137,11.1,98.33,On Track
REC-023244,2024-09-16,2024,Sep,Q3,Sales,Latin America,Enterprise Suite,Inbound,EMP-0132,CC-300,111880.18,61959.03,49921.15,44.6,4,7,57.1,7.6,68,155,11.1,28.6,67.7,1261.3,6412.19,5.08,62,15,1.7,1,110,14.2,100.0,Above Target
REC-023245,2023-11-17,2023,Nov,Q4,Sales,North America,Enterprise Suite,Online,EMP-0151,CC-200,68141.72,41676.01,26465.71,38.8,2,5,40.0,8.6,62,140,16.6,37.0,89.8,1144.29,2309.6,2.02,81,18,2.48,1,325,23.0,98.52,Below Target
REC-023246,2022-03-01,2022,Mar,Q1,Marketing,North America,Starter Pack,Outbound,EMP-0105,CC-300,2808.68,2142.25,666.43,23.7,3,18,16.7,7.3,61,195,20.8,23.0,72.2,784.87,3845.26,4.9,94,1,4.2,1,196,32.5,99.35,Below Target
REC-023247,2024-02-16,2024,Feb,Q1,HR,North America,Starter Pack,Inbound,EMP-0158,CC-500,7588.19,4668.94,2919.25,38.5,4,9,44.4,7.4,34,179,14.6,14.2,74.9,1304.17,5874.68,4.5,90,12,2.03,1,260,26.5,99.93,Above Target
REC-023248,2024-07-28,2024,Jul,Q3,Operations,Asia Pacific,Add-On Services,Inbound,EMP-0159,CC-200,8606.03,5497.72,3108.31,36.1,0,15,0.0,6.6,24,77,9.7,27.1,52.6,672.96,2759.83,4.1,94,35,1.41,1,7,11.3,99.42,Above Target
REC-023249,2022-08-07,2022,Aug,Q3,Marketing,Asia Pacific,Starter Pack,Inbound,EMP-0179,CC-400,5035.33,3794.4,1240.93,24.6,4,1,400.0,9.2,29,11,22.5,23.0,76.4,918.87,3326.32,3.62,59,40,3.36,1,254,18.8,98.65,Above Target
REC-023250,2023-05-23,2023,May,Q2,Sales,North America,Add-On Services,Inbound,EMP-0113,CC-300,9774.42,6567.28,3207.14,32.8,4,10,40.0,7.4,64,134,12.0,28.8,81.9,1773.57,7718.65,4.35,10,17,2.89,1,8,12.7,99.0,Above Target
REC-023251,2024-02-23,2024,Feb,Q1,Legal,Asia Pacific,Consulting,Partner,EMP-0019,CC-300,33622.24,22104.18,11518.06,34.3,4,3,133.3,6.1,26,18,16.0,18.6,59.0,1382.19,5082.79,3.68,99,12,4.07,1,402,16.1,99.42,On Track
REC-023252,2023-11-28,2023,Nov,Q4,IT,Latin America,Add-On Services,Partner,EMP-0137,CC-100,5346.48,3611.94,1734.54,32.4,1,1,100.0,8.7,40,70,7.0,17.8,94.1,733.42,2763.57,3.77,123,20,3.32,1,81,17.6,100.0,Below Target
REC-023253,2023-12-04,2023,Dec,Q4,HR,Asia Pacific,Consulting,Online,EMP-0054,CC-300,30910.7,20371.41,10539.29,34.1,2,10,20.0,8.1,44,57,21.2,34.2,74.4,1467.2,6264.37,4.27,70,16,2.45,1,356,21.9,98.99,Below Target
REC-023254,2023-12-15,2023,Dec,Q4,Customer Success,Latin America,Starter Pack,Online,EMP-0200,CC-500,4639.63,2596.21,2043.42,44.0,3,10,30.0,7.9,52,66,11.1,11.0,100.0,1117.74,1889.18,1.69,68,6,2.65,1,404,16.1,98.26,On Track
REC-023255,2022-12-04,2022,Dec,Q4,Operations,Asia Pacific,Add-On Services,Direct Sales,EMP-0019,CC-400,8041.79,5429.42,2612.37,32.5,4,3,133.3,8.7,38,161,9.8,22.7,75.2,756.87,3863.83,5.11,112,20,3.89,1,185,16.5,99.55,On Track
